2016,3,C-MAX ENERGI PHEV,SEDAN COMPACT PHEV,14,05/24/2016,2028,SEDAN - SML - PHEV,32909.0,4
2016,3,C-MAX ENERGI PHEV,SEDAN COMPACT PHEV,14,05/23/2016,2028,SEDAN - SML - PHEV,32909.0,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/17/2019,2031,SEDAN - MED - PHEV,39216.56,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/07/2018,2030,SEDAN - MED - PHEV,39094.27,4
2017,3,C-MAX ENERGI PHEV,PASSENGER,14,01/12/2018,2030,SEDAN - SML - PHEV,30268.48,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,8,03/15/2018,2030,SEDAN - MED - PHEV,32199.7,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/13/2018,2030,SEDAN - MED - PHEV,38125.85,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/17/2018,2030,SEDAN - MED - PHEV,38504.52,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,07/30/2018,2030,SEDAN - MED - PHEV,39243.88,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,07/26/2018,2030,SEDAN - MED - PHEV,39027.88,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,13,12/21/2016,2028,SEDAN - SML - PHEV,37314.97,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,13,12/21/2016,2028,SEDAN - SML - PHEV,37395.33,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,01/15/2019,2031,SEDAN - MED - PHEV,33010.64,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,11/15/2018,2030,SEDAN - MED - PHEV,32999.03,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/19/2019,2031,SEDAN - MED - PHEV,38508.4,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/25/2019,2031,SEDAN - MED - PHEV,38716.91,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/19/2019,2031,SEDAN - MED - PHEV,38265.51,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/20/2019,2031,SEDAN - MED - PHEV,38387.47,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/25/2019,2031,SEDAN - MED - PHEV,38288.89,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/06/2019,2031,SEDAN - MED - PHEV,39197.32,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/19/2019,2031,SEDAN - MED - PHEV,38369.99,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/25/2019,2031,SEDAN - MED - PHEV,38602.84,4
2017,3,C-MAX ENERGI PHEV,PEO SEDAN COMPACT HYBRID,9,02/23/2018,2030,SEDAN - SML - PHEV,34477.31,4
2017,3,C-MAX ENERGI PHEV,PEO SEDAN COMPACT HYBRID,9,02/23/2018,2030,SEDAN - SML - PHEV,34516.8,4
2017,3,C-MAX ENERGI PHEV,PEO SEDAN COMPACT HYBRID,9,02/26/2018,2030,SEDAN - SML - PHEV,34192.73,4
2017,3,C-MAX ENERGI PHEV,PEO SEDAN COMPACT HYBRID,9,02/27/2018,2030,SEDAN - SML - PHEV,33654.12,4
2017,3,C-MAX ENERGI PHEV,PEO SEDAN COMPACT HYBRID,9,02/27/2018,2030,SEDAN - SML - PHEV,34363.62,4
2017,3,C-MAX ENERGI PHEV,PEO SEDAN COMPACT HYBRID,9,02/27/2018,2030,SEDAN - SML - PHEV,34226.89,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/11/2019,2031,SEDAN - MED - PHEV,38461.65,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/17/2019,2031,SEDAN - MED - PHEV,38644.21,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/22/2019,2031,SEDAN - MED - PHEV,37820.0,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/13/2019,2031,SEDAN - MED - PHEV,38057.44,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/01/2019,2031,SEDAN - MED - PHEV,38421.24,4
2019,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/14/2019,2031,SEDAN - MED - PHEV,38651.99,4
2019,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/10/2019,2031,SEDAN - MED - PHEV,38663.25,4
2019,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/10/2019,2031,SEDAN - MED - PHEV,38629.49,4
2019,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/15/2019,2031,SEDAN - MED - PHEV,38949.09,4
2019,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/01/2019,2031,SEDAN - MED - PHEV,38780.82,4
2019,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/20/2019,2031,SEDAN - MED - PHEV,38698.96,4
